,Date,Time from,Time to,betr. NEG [MW],betr. POS [MW],qual. NEG [MW],qual. POS [MW],tso_id,data_type,betr. [MW],qual. [MW],qual. [EUR/MWh],NRV balance more than 80% of the contracted control reserve,MOL Deviation,Explanation
77,05.02.2022,19:15,19:30,,,,,TransnetBW,REBAP,,,-,,,
78,05.02.2022,19:30,19:45,,,,,TransnetBW,REBAP,,,-,,,
79,05.02.2022,19:45,20:00,,,,,TransnetBW,REBAP,,,-,,,
80,05.02.2022,20:00,20:15,,,,,TransnetBW,REBAP,,,-,,,
0,05.02.2022,00:00,00:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
1,05.02.2022,00:15,00:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
2,05.02.2022,00:30,00:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
3,05.02.2022,00:45,01:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
4,05.02.2022,01:00,01:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
5,05.02.2022,01:15,01:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
6,05.02.2022,01:30,01:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
7,05.02.2022,01:45,02:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
8,05.02.2022,02:00,02:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
9,05.02.2022,02:15,02:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
10,05.02.2022,02:30,02:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
11,05.02.2022,02:45,03:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
12,05.02.2022,03:00,03:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
13,05.02.2022,03:15,03:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
14,05.02.2022,03:30,03:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
15,05.02.2022,03:45,04:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
16,05.02.2022,04:00,04:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
17,05.02.2022,04:15,04:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
18,05.02.2022,04:30,04:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
19,05.02.2022,04:45,05:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
20,05.02.2022,05:00,05:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
21,05.02.2022,05:15,05:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
22,05.02.2022,05:30,05:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
23,05.02.2022,05:45,06:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
24,05.02.2022,06:00,06:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
25,05.02.2022,06:15,06:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
26,05.02.2022,06:30,06:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
27,05.02.2022,06:45,07:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
28,05.02.2022,07:00,07:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
29,05.02.2022,07:15,07:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
30,05.02.2022,07:30,07:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
31,05.02.2022,07:45,08:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
32,05.02.2022,08:00,08:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
33,05.02.2022,08:15,08:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
34,05.02.2022,08:30,08:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
35,05.02.2022,08:45,09:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
36,05.02.2022,09:00,09:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
37,05.02.2022,09:15,09:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
38,05.02.2022,09:30,09:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
39,05.02.2022,09:45,10:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
40,05.02.2022,10:00,10:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
41,05.02.2022,10:15,10:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
42,05.02.2022,10:30,10:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
43,05.02.2022,10:45,11:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
44,05.02.2022,11:00,11:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
45,05.02.2022,11:15,11:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
46,05.02.2022,11:30,11:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
47,05.02.2022,11:45,12:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
48,05.02.2022,12:00,12:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
49,05.02.2022,12:15,12:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
50,05.02.2022,12:30,12:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
51,05.02.2022,12:45,13:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
52,05.02.2022,13:00,13:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
53,05.02.2022,13:15,13:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
54,05.02.2022,13:30,13:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
55,05.02.2022,13:45,14:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
56,05.02.2022,14:00,14:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
57,05.02.2022,14:15,14:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
58,05.02.2022,14:30,14:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
59,05.02.2022,14:45,15:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
60,05.02.2022,15:00,15:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
61,05.02.2022,15:15,15:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
62,05.02.2022,15:30,15:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
63,05.02.2022,15:45,16:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
64,05.02.2022,16:00,16:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
65,05.02.2022,16:15,16:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
66,05.02.2022,16:30,16:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
67,05.02.2022,16:45,17:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
68,05.02.2022,17:00,17:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
69,05.02.2022,17:15,17:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
70,05.02.2022,17:30,17:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
71,05.02.2022,17:45,18:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
72,05.02.2022,18:00,18:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
73,05.02.2022,18:15,18:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
74,05.02.2022,18:30,18:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
75,05.02.2022,18:45,19:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
76,05.02.2022,19:00,19:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
77,05.02.2022,19:15,19:30,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
78,05.02.2022,19:30,19:45,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
79,05.02.2022,19:45,20:00,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
80,05.02.2022,20:00,20:15,"0,000","0,000",-,-,TransnetBW,emergency power,,,,,,
0,05.02.2022,00:00,00:15,,,-,-,TransnetBW,emergency assistance,,,,,,
1,05.02.2022,00:15,00:30,,,-,-,TransnetBW,emergency assistance,,,,,,
2,05.02.2022,00:30,00:45,,,-,-,TransnetBW,emergency assistance,,,,,,
3,05.02.2022,00:45,01:00,,,-,-,TransnetBW,emergency assistance,,,,,,
4,05.02.2022,01:00,01:15,,,-,-,TransnetBW,emergency assistance,,,,,,
5,05.02.2022,01:15,01:30,,,-,-,TransnetBW,emergency assistance,,,,,,
6,05.02.2022,01:30,01:45,,,-,-,TransnetBW,emergency assistance,,,,,,
7,05.02.2022,01:45,02:00,,,-,-,TransnetBW,emergency assistance,,,,,,
8,05.02.2022,02:00,02:15,,,-,-,TransnetBW,emergency assistance,,,,,,
9,05.02.2022,02:15,02:30,,,-,-,TransnetBW,emergency assistance,,,,,,
10,05.02.2022,02:30,02:45,,,-,-,TransnetBW,emergency assistance,,,,,,
11,05.02.2022,02:45,03:00,,,-,-,TransnetBW,emergency assistance,,,,,,
12,05.02.2022,03:00,03:15,,,-,-,TransnetBW,emergency assistance,,,,,,
13,05.02.2022,03:15,03:30,,,-,-,TransnetBW,emergency assistance,,,,,,
14,05.02.2022,03:30,03:45,,,-,-,TransnetBW,emergency assistance,,,,,,
15,05.02.2022,03:45,04:00,,,-,-,TransnetBW,emergency assistance,,,,,,
16,05.02.2022,04:00,04:15,,,-,-,TransnetBW,emergency assistance,,,,,,
17,05.02.2022,04:15,04:30,,,-,-,TransnetBW,emergency assistance,,,,,,
18,05.02.2022,04:30,04:45,,,-,-,TransnetBW,emergency assistance,,,,,,
19,05.02.2022,04:45,05:00,,,-,-,TransnetBW,emergency assistance,,,,,,
20,05.02.2022,05:00,05:15,,,-,-,TransnetBW,emergency assistance,,,,,,
21,05.02.2022,05:15,05:30,,,-,-,TransnetBW,emergency assistance,,,,,,
22,05.02.2022,05:30,05:45,,,-,-,TransnetBW,emergency assistance,,,,,,
23,05.02.2022,05:45,06:00,,,-,-,TransnetBW,emergency assistance,,,,,,
24,05.02.2022,06:00,06:15,,,-,-,TransnetBW,emergency assistance,,,,,,
25,05.02.2022,06:15,06:30,,,-,-,TransnetBW,emergency assistance,,,,,,
26,05.02.2022,06:30,06:45,,,-,-,TransnetBW,emergency assistance,,,,,,
27,05.02.2022,06:45,07:00,,,-,-,TransnetBW,emergency assistance,,,,,,
28,05.02.2022,07:00,07:15,,,-,-,TransnetBW,emergency assistance,,,,,,
29,05.02.2022,07:15,07:30,,,-,-,TransnetBW,emergency assistance,,,,,,
30,05.02.2022,07:30,07:45,,,-,-,TransnetBW,emergency assistance,,,,,,
31,05.02.2022,07:45,08:00,,,-,-,TransnetBW,emergency assistance,,,,,,
32,05.02.2022,08:00,08:15,,,-,-,TransnetBW,emergency assistance,,,,,,
33,05.02.2022,08:15,08:30,,,-,-,TransnetBW,emergency assistance,,,,,,
34,05.02.2022,08:30,08:45,,,-,-,TransnetBW,emergency assistance,,,,,,
35,05.02.2022,08:45,09:00,,,-,-,TransnetBW,emergency assistance,,,,,,
36,05.02.2022,09:00,09:15,,,-,-,TransnetBW,emergency assistance,,,,,,
37,05.02.2022,09:15,09:30,,,-,-,TransnetBW,emergency assistance,,,,,,
38,05.02.2022,09:30,09:45,,,-,-,TransnetBW,emergency assistance,,,,,,
39,05.02.2022,09:45,10:00,,,-,-,TransnetBW,emergency assistance,,,,,,
40,05.02.2022,10:00,10:15,,,-,-,TransnetBW,emergency assistance,,,,,,
41,05.02.2022,10:15,10:30,,,-,-,TransnetBW,emergency assistance,,,,,,
42,05.02.2022,10:30,10:45,,,-,-,TransnetBW,emergency assistance,,,,,,
43,05.02.2022,10:45,11:00,,,-,-,TransnetBW,emergency assistance,,,,,,
44,05.02.2022,11:00,11:15,,,-,-,TransnetBW,emergency assistance,,,,,,
45,05.02.2022,11:15,11:30,,,-,-,TransnetBW,emergency assistance,,,,,,
46,05.02.2022,11:30,11:45,,,-,-,TransnetBW,emergency assistance,,,,,,
47,05.02.2022,11:45,12:00,,,-,-,TransnetBW,emergency assistance,,,,,,
48,05.02.2022,12:00,12:15,,,-,-,TransnetBW,emergency assistance,,,,,,
49,05.02.2022,12:15,12:30,,,-,-,TransnetBW,emergency assistance,,,,,,
50,05.02.2022,12:30,12:45,,,-,-,TransnetBW,emergency assistance,,,,,,
51,05.02.2022,12:45,13:00,,,-,-,TransnetBW,emergency assistance,,,,,,
52,05.02.2022,13:00,13:15,,,-,-,TransnetBW,emergency assistance,,,,,,
53,05.02.2022,13:15,13:30,,,-,-,TransnetBW,emergency assistance,,,,,,
54,05.02.2022,13:30,13:45,,,-,-,TransnetBW,emergency assistance,,,,,,
55,05.02.2022,13:45,14:00,,,-,-,TransnetBW,emergency assistance,,,,,,
56,05.02.2022,14:00,14:15,,,-,-,TransnetBW,emergency assistance,,,,,,
57,05.02.2022,14:15,14:30,,,-,-,TransnetBW,emergency assistance,,,,,,
58,05.02.2022,14:30,14:45,,,-,-,TransnetBW,emergency assistance,,,,,,
59,05.02.2022,14:45,15:00,,,-,-,TransnetBW,emergency assistance,,,,,,
60,05.02.2022,15:00,15:15,,,-,-,TransnetBW,emergency assistance,,,,,,
61,05.02.2022,15:15,15:30,,,-,-,TransnetBW,emergency assistance,,,,,,
62,05.02.2022,15:30,15:45,,,-,-,TransnetBW,emergency assistance,,,,,,
63,05.02.2022,15:45,16:00,,,-,-,TransnetBW,emergency assistance,,,,,,
64,05.02.2022,16:00,16:15,,,-,-,TransnetBW,emergency assistance,,,,,,
65,05.02.2022,16:15,16:30,,,-,-,TransnetBW,emergency assistance,,,,,,
66,05.02.2022,16:30,16:45,,,-,-,TransnetBW,emergency assistance,,,,,,
67,05.02.2022,16:45,17:00,,,-,-,TransnetBW,emergency assistance,,,,,,
68,05.02.2022,17:00,17:15,,,-,-,TransnetBW,emergency assistance,,,,,,
69,05.02.2022,17:15,17:30,,,-,-,TransnetBW,emergency assistance,,,,,,
70,05.02.2022,17:30,17:45,,,-,-,TransnetBW,emergency assistance,,,,,,
71,05.02.2022,17:45,18:00,,,-,-,TransnetBW,emergency assistance,,,,,,
72,05.02.2022,18:00,18:15,,,-,-,TransnetBW,emergency assistance,,,,,,
73,05.02.2022,18:15,18:30,,,-,-,TransnetBW,emergency assistance,,,,,,
74,05.02.2022,18:30,18:45,,,-,-,TransnetBW,emergency assistance,,,,,,
75,05.02.2022,18:45,19:00,,,-,-,TransnetBW,emergency assistance,,,,,,
76,05.02.2022,19:00,19:15,,,-,-,TransnetBW,emergency assistance,,,,,,
77,05.02.2022,19:15,19:30,,,-,-,TransnetBW,emergency assistance,,,,,,
78,05.02.2022,19:30,19:45,,,-,-,TransnetBW,emergency assistance,,,,,,
79,05.02.2022,19:45,20:00,,,-,-,TransnetBW,emergency assistance,,,,,,
80,05.02.2022,20:00,20:15,,,-,-,TransnetBW,emergency assistance,,,,,,
0,05.02.2022,00:00,00:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
1,05.02.2022,00:15,00:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
2,05.02.2022,00:30,00:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
3,05.02.2022,00:45,01:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
4,05.02.2022,01:00,01:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
5,05.02.2022,01:15,01:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
6,05.02.2022,01:30,01:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
7,05.02.2022,01:45,02:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
8,05.02.2022,02:00,02:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
9,05.02.2022,02:15,02:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
10,05.02.2022,02:30,02:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
11,05.02.2022,02:45,03:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
12,05.02.2022,03:00,03:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
13,05.02.2022,03:15,03:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
14,05.02.2022,03:30,03:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
15,05.02.2022,03:45,04:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
16,05.02.2022,04:00,04:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
17,05.02.2022,04:15,04:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
18,05.02.2022,04:30,04:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
19,05.02.2022,04:45,05:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
20,05.02.2022,05:00,05:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
21,05.02.2022,05:15,05:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
22,05.02.2022,05:30,05:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
23,05.02.2022,05:45,06:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
24,05.02.2022,06:00,06:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
25,05.02.2022,06:15,06:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
26,05.02.2022,06:30,06:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
27,05.02.2022,06:45,07:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
28,05.02.2022,07:00,07:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
29,05.02.2022,07:15,07:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
30,05.02.2022,07:30,07:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
31,05.02.2022,07:45,08:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
32,05.02.2022,08:00,08:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
33,05.02.2022,08:15,08:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
34,05.02.2022,08:30,08:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
35,05.02.2022,08:45,09:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
36,05.02.2022,09:00,09:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
37,05.02.2022,09:15,09:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
38,05.02.2022,09:30,09:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
39,05.02.2022,09:45,10:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
40,05.02.2022,10:00,10:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
41,05.02.2022,10:15,10:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
42,05.02.2022,10:30,10:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
43,05.02.2022,10:45,11:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
44,05.02.2022,11:00,11:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
45,05.02.2022,11:15,11:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
46,05.02.2022,11:30,11:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
47,05.02.2022,11:45,12:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
48,05.02.2022,12:00,12:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
49,05.02.2022,12:15,12:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
50,05.02.2022,12:30,12:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
51,05.02.2022,12:45,13:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
52,05.02.2022,13:00,13:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
53,05.02.2022,13:15,13:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
54,05.02.2022,13:30,13:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
55,05.02.2022,13:45,14:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
56,05.02.2022,14:00,14:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
57,05.02.2022,14:15,14:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
58,05.02.2022,14:30,14:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
59,05.02.2022,14:45,15:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
60,05.02.2022,15:00,15:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
61,05.02.2022,15:15,15:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
62,05.02.2022,15:30,15:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
63,05.02.2022,15:45,16:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
64,05.02.2022,16:00,16:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
65,05.02.2022,16:15,16:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
66,05.02.2022,16:30,16:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
67,05.02.2022,16:45,17:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
68,05.02.2022,17:00,17:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
69,05.02.2022,17:15,17:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
70,05.02.2022,17:30,17:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
71,05.02.2022,17:45,18:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
72,05.02.2022,18:00,18:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
73,05.02.2022,18:15,18:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
74,05.02.2022,18:30,18:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
75,05.02.2022,18:45,19:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
76,05.02.2022,19:00,19:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
77,05.02.2022,19:15,19:30,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
78,05.02.2022,19:30,19:45,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
79,05.02.2022,19:45,20:00,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
80,05.02.2022,20:00,20:15,"0,000","0,000",-,-,Netzregelverbund,MR,,,,,,
0,05.02.2022,00:00,00:15,"86,748","16,735",-,-,Netzregelverbund,SCR,,,,,,
1,05.02.2022,00:15,00:30,"45,418","20,173",-,-,Netzregelverbund,SCR,,,,,,
2,05.02.2022,00:30,00:45,"142,255","2,851",-,-,Netzregelverbund,SCR,,,,,,
3,05.02.2022,00:45,01:00,"299,530","0,561",-,-,Netzregelverbund,SCR,,,,,,
4,05.02.2022,01:00,01:15,"7,815","33,205",-,-,Netzregelverbund,SCR,,,,,,
5,05.02.2022,01:15,01:30,"5,159","51,606",-,-,Netzregelverbund,SCR,,,,,,
6,05.02.2022,01:30,01:45,"9,753","37,314",-,-,Netzregelverbund,SCR,,,,,,
7,05.02.2022,01:45,02:00,"196,420","3,210",-,-,Netzregelverbund,SCR,,,,,,
8,05.02.2022,02:00,02:15,"13,489","212,154",-,-,Netzregelverbund,SCR,,,,,,
9,05.02.2022,02:15,02:30,"5,986","142,202",-,-,Netzregelverbund,SCR,,,,,,
10,05.02.2022,02:30,02:45,"4,023","83,334",-,-,Netzregelverbund,SCR,,,,,,
11,05.02.2022,02:45,03:00,"5,153","27,512",-,-,Netzregelverbund,SCR,,,,,,
12,05.02.2022,03:00,03:15,"2,244","209,865",-,-,Netzregelverbund,SCR,,,,,,
13,05.02.2022,03:15,03:30,"2,100","292,300",-,-,Netzregelverbund,SCR,,,,,,
14,05.02.2022,03:30,03:45,"2,140","135,512",-,-,Netzregelverbund,SCR,,,,,,
15,05.02.2022,03:45,04:00,"8,841","60,017",-,-,Netzregelverbund,SCR,,,,,,
16,05.02.2022,04:00,04:15,"3,677","142,450",-,-,Netzregelverbund,SCR,,,,,,
17,05.02.2022,04:15,04:30,"10,356","91,586",-,-,Netzregelverbund,SCR,,,,,,
18,05.02.2022,04:30,04:45,"2,840","122,001",-,-,Netzregelverbund,SCR,,,,,,
19,05.02.2022,04:45,05:00,"8,748","40,626",-,-,Netzregelverbund,SCR,,,,,,
20,05.02.2022,05:00,05:15,"123,191","14,352",-,-,Netzregelverbund,SCR,,,,,,
21,05.02.2022,05:15,05:30,"182,749","1,274",-,-,Netzregelverbund,SCR,,,,,,
22,05.02.2022,05:30,05:45,"54,929","3,005",-,-,Netzregelverbund,SCR,,,,,,
23,05.02.2022,05:45,06:00,"97,357","0,892",-,-,Netzregelverbund,SCR,,,,,,
24,05.02.2022,06:00,06:15,"303,898","46,728",-,-,Netzregelverbund,SCR,,,,,,
25,05.02.2022,06:15,06:30,"158,698","3,707",-,-,Netzregelverbund,SCR,,,,,,
26,05.02.2022,06:30,06:45,"73,855","2,334",-,-,Netzregelverbund,SCR,,,,,,
27,05.02.2022,06:45,07:00,"3,367","77,838",-,-,Netzregelverbund,SCR,,,,,,
28,05.02.2022,07:00,07:15,"54,969","53,387",-,-,Netzregelverbund,SCR,,,,,,
29,05.02.2022,07:15,07:30,"179,332","1,650",-,-,Netzregelverbund,SCR,,,,,,
30,05.02.2022,07:30,07:45,"25,817","52,853",-,-,Netzregelverbund,SCR,,,,,,
31,05.02.2022,07:45,08:00,"9,519","39,903",-,-,Netzregelverbund,SCR,,,,,,
32,05.02.2022,08:00,08:15,"180,774","2,340",-,-,Netzregelverbund,SCR,,,,,,
33,05.02.2022,08:15,08:30,"226,886","0,740",-,-,Netzregelverbund,SCR,,,,,,
34,05.02.2022,08:30,08:45,"11,830","22,593",-,-,Netzregelverbund,SCR,,,,,,
35,05.02.2022,08:45,09:00,"20,080","7,525",-,-,Netzregelverbund,SCR,,,,,,
36,05.02.2022,09:00,09:15,"194,031","0,958",-,-,Netzregelverbund,SCR,,,,,,
37,05.02.2022,09:15,09:30,"424,181","0,561",-,-,Netzregelverbund,SCR,,,,,,
38,05.02.2022,09:30,09:45,"626,533","0,517",-,-,Netzregelverbund,SCR,,,,,,
39,05.02.2022,09:45,10:00,"568,427","0,609",-,-,Netzregelverbund,SCR,,,,,,
40,05.02.2022,10:00,10:15,"850,465","1,131",-,-,Netzregelverbund,SCR,,,,,,
41,05.02.2022,10:15,10:30,"388,882","2,908",-,-,Netzregelverbund,SCR,,,,,,
42,05.02.2022,10:30,10:45,"158,525","4,973",-,-,Netzregelverbund,SCR,,,,,,
43,05.02.2022,10:45,11:00,"143,781","6,743",-,-,Netzregelverbund,SCR,,,,,,
44,05.02.2022,11:00,11:15,"70,863","3,259",-,-,Netzregelverbund,SCR,,,,,,
45,05.02.2022,11:15,11:30,"34,135","8,273",-,-,Netzregelverbund,SCR,,,,,,
46,05.02.2022,11:30,11:45,"79,796","1,967",-,-,Netzregelverbund,SCR,,,,,,
47,05.02.2022,11:45,12:00,"293,914","1,311",-,-,Netzregelverbund,SCR,,,,,,
48,05.02.2022,12:00,12:15,"98,340","12,184",-,-,Netzregelverbund,SCR,,,,,,
49,05.02.2022,12:15,12:30,"288,032","1,883",-,-,Netzregelverbund,SCR,,,,,,
